query_id,doc_id,rank,score,method
91_8,MARCO_6616013,17,18.994525909423828,rewriter 2
91_8,MARCO_8522868,18,18.979598999023438,rewriter 2
91_8,CAR_be54bf580b0b0796ee47fbf7c73b218b93447742,19,18.937576293945312,rewriter 2
91_8,CAR_6a1c7e7f4950b280bd459d5de0b2f9ab70841994,20,18.91864013671875,rewriter 2
91_8,MARCO_6149338,21,18.90157127380371,rewriter 2
91_8,CAR_5005ce11ee3478032bfc3b7b29591c6d3e0d081f,22,18.64409828186035,rewriter 2
91_8,CAR_a823fc1372889f692ce814e781ed9b62ce12df2f,23,18.507953643798828,rewriter 2
91_8,CAR_d2e5e915f62b5b1e50e4539430463ec1f29de631,24,18.497957229614258,rewriter 2
91_8,MARCO_6616018,25,18.47103500366211,rewriter 2
91_8,CAR_f902589a3acf20d9ec9749c890d2c0bbc3e13f65,26,18.364831924438477,rewriter 2
91_8,MARCO_3669915,27,18.35120964050293,rewriter 2
91_8,MARCO_4518148,28,18.277671813964844,rewriter 2
91_8,MARCO_408258,29,18.234394073486328,rewriter 2
91_8,MARCO_1950960,30,18.234394073486328,rewriter 2
91_8,CAR_2fdb83c526158b10e9937151c24bd416be98d525,31,18.13218116760254,rewriter 2
91_8,MARCO_3831138,32,18.07691192626953,rewriter 2
91_8,CAR_34f91b0912d1cebf2a6575743623bdd5215d9645,33,18.073097229003906,rewriter 2
91_8,MARCO_6149344,34,18.04011344909668,rewriter 2
91_8,MARCO_480325,35,17.92637062072754,rewriter 2
91_8,MARCO_6332546,36,17.909687042236328,rewriter 2
91_8,CAR_b4c8ea0138c23ad28173c920208dbded77da5379,37,17.841327667236328,rewriter 2
91_8,MARCO_8815716,38,17.80449104309082,rewriter 2
91_8,CAR_fb014b3ca776fc3a4eded114ce462455d0093bc0,39,17.790382385253906,rewriter 2
91_8,MARCO_3455337,40,17.781368255615234,rewriter 2
91_8,CAR_87415b6cc8ade0644e7c26c3caec273fa8d141d5,41,17.67494010925293,rewriter 2
91_8,MARCO_8659102,42,17.66944694519043,rewriter 2
91_8,CAR_8580d0cd33e43e54a0bdeee3676c334a47468b9a,43,17.623571395874023,rewriter 2
91_8,MARCO_4784051,44,17.518497467041016,rewriter 2
91_8,MARCO_197718,45,17.462078094482422,rewriter 2
91_8,MARCO_6445799,46,17.457504272460938,rewriter 2
91_8,MARCO_6689928,47,17.427471160888672,rewriter 2
91_8,MARCO_6853298,48,17.33148956298828,rewriter 2
91_8,MARCO_1528257,49,17.328811645507812,rewriter 2
91_8,CAR_7100d65a5ff006422837eb30dd8401e17540685e,50,17.310806274414062,rewriter 2
91_8,CAR_35844f1cf21c9985aceb0b0fb8136aaf4d8b3830,51,17.302356719970703,rewriter 2
91_8,MARCO_228904,52,17.291942596435547,rewriter 2
91_8,MARCO_8127496,53,17.280685424804688,rewriter 2
91_8,MARCO_4473696,54,17.27045249938965,rewriter 2
91_8,MARCO_2071652,55,17.264978408813477,rewriter 2
91_8,CAR_aa03e07f6c84ad98d8f8adda5181f4f7b95b39b9,56,17.25920867919922,rewriter 2
91_8,MARCO_8041308,57,17.208410263061523,rewriter 2
91_8,CAR_e8faaae1d75859d780494b1f08731fd5a5656fec,58,17.187931060791016,rewriter 2
91_8,MARCO_5011510,59,17.065454483032227,rewriter 2
91_8,CAR_76300c2f298ecb4163175246dbe9633ca6e16fc3,60,17.04459571838379,rewriter 2
91_8,CAR_00bb9ff06be2497a5ecab8cbe39646991a850f3f,61,17.043615341186523,rewriter 2
91_8,MARCO_1026026,62,17.012657165527344,rewriter 2
91_8,MARCO_6685998,63,16.977231979370117,rewriter 2
91_8,MARCO_7554732,64,16.976892471313477,rewriter 2
91_8,MARCO_6934750,65,16.971052169799805,rewriter 2
91_8,MARCO_7608812,66,16.950057983398438,rewriter 2
91_8,MARCO_7846435,67,16.932100296020508,rewriter 2
91_8,MARCO_95533,68,16.910287857055664,rewriter 2
91_8,CAR_abd80232afa6958ab394f405201c77a6a7c86840,69,16.902868270874023,rewriter 2
91_8,CAR_743f48e31e97d35aac160cf184f9db1d9136162b,70,16.88146209716797,rewriter 2
91_8,MARCO_4353198,71,16.87694549560547,rewriter 2
91_8,MARCO_7551558,72,16.87694549560547,rewriter 2
91_8,CAR_a78a2f41b72eda46b9b17eee5420eca6232cdb55,73,16.846506118774414,rewriter 2
91_8,MARCO_7648406,74,16.84385871887207,rewriter 2
91_8,CAR_fd839c81b16211df62203207b7692fe448ced4af,75,16.80817413330078,rewriter 2
91_8,CAR_4ba2129747f984e523325bd9993af4ebe25dbec6,76,16.797101974487305,rewriter 2
91_8,MARCO_5479561,77,16.795949935913086,rewriter 2
91_8,MARCO_6326222,78,16.776235580444336,rewriter 2
91_8,CAR_cea0726d156a42a706c0ad76b9524758142b0c12,79,16.764474868774414,rewriter 2
91_8,MARCO_5008077,80,16.707809448242188,rewriter 2
91_8,CAR_df8f1ae79e7c82ebf811e21383da2f02e072a504,81,16.674406051635742,rewriter 2
91_8,CAR_74196c2a20e05e8c4389aa01317d77d5c2e855f5,82,16.674406051635742,rewriter 2
91_8,CAR_f93c7c3b1207ebb1fedd2f3a679cf38a3b94285b,83,16.656780242919922,rewriter 2
91_8,MARCO_2815307,84,16.65069580078125,rewriter 2
91_8,CAR_5d99e97beaa065aadbb0cc444e7c56226a94210a,85,16.617908477783203,rewriter 2
91_8,CAR_0d6de819796d903ef5748d7d85ff8e9a03874044,86,16.587947845458984,rewriter 2
91_8,MARCO_8041304,87,16.583358764648438,rewriter 2
91_8,MARCO_3724751,88,16.56684112548828,rewriter 2
91_8,CAR_b8e349e609a73622e480aeaf36c2ee1b8f7dcceb,89,16.523696899414062,rewriter 2
91_8,CAR_df689d2ad6e2f1d6a2bd0a1e4aa490d702798dc4,90,16.514055252075195,rewriter 2
91_8,MARCO_1373616,91,16.510156631469727,rewriter 2
91_8,MARCO_4784049,92,16.506698608398438,rewriter 2
91_8,MARCO_1013655,93,16.506698608398438,rewriter 2
91_8,MARCO_8519188,94,16.439496994018555,rewriter 2
91_8,MARCO_8445532,95,16.435392379760742,rewriter 2
91_8,MARCO_3015725,96,16.42144203186035,rewriter 2
91_8,MARCO_7956909,97,16.412841796875,rewriter 2
91_8,MARCO_3455334,98,16.408952713012695,rewriter 2
91_8,CAR_ce0fa07d443b903adafd882999469fc2b03051f0,99,16.39326286315918,rewriter 2
91_8,CAR_4f644b2c69d646b7b792ac4696cfb12edcd97cb5,100,16.368619918823242,rewriter 2
92_1,MARCO_6261008,1,21.967227935791016,rewriter 2
92_1,MARCO_8732979,2,21.239505767822266,rewriter 2
92_1,MARCO_1545520,3,20.196392059326172,rewriter 2
92_1,MARCO_6877972,4,19.69742774963379,rewriter 2
92_1,MARCO_1629330,5,19.584327697753906,rewriter 2
92_1,MARCO_5965056,6,18.641685485839844,rewriter 2
92_1,CAR_32ce54333e42e7c63e37648ad99d388818c76036,7,18.580827713012695,rewriter 2
92_1,MARCO_4950207,8,18.517623901367188,rewriter 2
92_1,MARCO_7162323,9,18.240673065185547,rewriter 2
92_1,MARCO_3973750,10,18.196609497070312,rewriter 2
92_1,MARCO_8212743,11,18.182472229003906,rewriter 2
92_1,MARCO_6004305,12,18.132652282714844,rewriter 2
92_1,MARCO_6261013,13,18.03952407836914,rewriter 2
92_1,MARCO_3656855,14,17.941890716552734,rewriter 2
92_1,CAR_a4b90696b2ce72d5c79105b4e3ca64bdc40cbf15,15,17.880455017089844,rewriter 2
92_1,MARCO_7395735,16,17.856578826904297,rewriter 2
92_1,CAR_7a86bd8f801bb42227469bbfaf8faf8ea469dea4,17,17.76158332824707,rewriter 2
92_1,MARCO_7929343,18,17.677234649658203,rewriter 2
92_1,MARCO_6484725,19,17.61840057373047,rewriter 2
92_1,CAR_aeeacb31adb7457ba752fec9f9d861396ad1fa07,20,17.581716537475586,rewriter 2
92_1,MARCO_5713522,21,17.57830810546875,rewriter 2
92_1,MARCO_4168152,22,17.469266891479492,rewriter 2
92_1,MARCO_3036527,23,17.467426300048828,rewriter 2
92_1,MARCO_1636838,24,17.26633644104004,rewriter 2
92_1,CAR_e6e564dd6125c0a021140595565c7818915bd441,25,17.264175415039062,rewriter 2
92_1,MARCO_5965055,26,17.159692764282227,rewriter 2
92_1,MARCO_5482663,27,17.14434051513672,rewriter 2
92_1,MARCO_596761,28,17.087621688842773,rewriter 2
92_1,MARCO_6842045,29,17.067596435546875,rewriter 2
92_1,MARCO_3184378,30,16.966093063354492,rewriter 2
92_1,MARCO_6928697,31,16.87782859802246,rewriter 2
92_1,MARCO_8415215,32,16.8717041015625,rewriter 2
92_1,MARCO_6804606,33,16.869434356689453,rewriter 2
92_1,CAR_0a7d3e65420c9172a93c235cc118a71c96c0ba0c,34,16.8597354888916,rewriter 2
92_1,CAR_94cdd0eb77da8dfcca61b10a072e52907fe4c2c5,35,16.83235740661621,rewriter 2
92_1,MARCO_2622712,36,16.753267288208008,rewriter 2
92_1,MARCO_3656853,37,16.71579360961914,rewriter 2
92_1,MARCO_390629,38,16.677661895751953,rewriter 2
92_1,MARCO_390626,39,16.677661895751953,rewriter 2
92_1,MARCO_6877973,40,16.67689323425293,rewriter 2
92_1,MARCO_3164479,41,16.671546936035156,rewriter 2
92_1,MARCO_8003368,42,16.62916374206543,rewriter 2
92_1,CAR_2320f0bfa1468d9e8e8d0747c02d9cd9296d5786,43,16.57487678527832,rewriter 2
92_1,MARCO_4340379,44,16.56476402282715,rewriter 2
92_1,MARCO_1290834,45,16.564180374145508,rewriter 2
92_1,MARCO_4168151,46,16.555906295776367,rewriter 2
92_1,MARCO_8648127,47,16.504297256469727,rewriter 2
92_1,MARCO_390623,48,16.502742767333984,rewriter 2
92_1,MARCO_453754,49,16.481407165527344,rewriter 2
92_1,CAR_9af0d8069c0b1f06dd08f3f22cab521c0fcd6fa8,50,16.444852828979492,rewriter 2
92_1,CAR_61d25069adf5223189bb5f96533ee0d13c17ed2b,51,16.438899993896484,rewriter 2
92_1,MARCO_2456422,52,16.411842346191406,rewriter 2
92_1,CAR_f6fcf34ce226ff6289d45fb2d1858429195359a4,53,16.3896484375,rewriter 2
92_1,CAR_2ee1e95fcaaed38563aab9d9add86ea511072a04,54,16.355350494384766,rewriter 2
92_1,CAR_a6664565072c0bc84edca15f0198a990acad869f,55,16.336383819580078,rewriter 2
92_1,MARCO_4369117,56,16.32591438293457,rewriter 2
92_1,MARCO_3763616,57,16.279569625854492,rewriter 2
92_1,CAR_9280efbd57ff84643d4d8de2caa5c8e13783e844,58,16.276439666748047,rewriter 2
92_1,MARCO_2507360,59,16.272722244262695,rewriter 2
92_1,CAR_c0ea8f5454dce44f161f20df777ab05f546012b3,60,16.267986297607422,rewriter 2
92_1,MARCO_4408760,61,16.26420783996582,rewriter 2
92_1,MARCO_2165798,62,16.248403549194336,rewriter 2
92_1,CAR_7282cf8a5765a44662f3f2964e48dc5e74ba23e6,63,16.227399826049805,rewriter 2
92_1,MARCO_1739137,64,16.170658111572266,rewriter 2
92_1,MARCO_5195214,65,16.16600799560547,rewriter 2
92_1,MARCO_2218126,66,16.15113067626953,rewriter 2
92_1,CAR_dd5b745de867ee5f02aa2795243751c9779ac820,67,16.14157485961914,rewriter 2
92_1,MARCO_1597254,68,16.141342163085938,rewriter 2
92_1,MARCO_525451,69,16.123863220214844,rewriter 2
92_1,MARCO_8507674,70,16.110952377319336,rewriter 2
92_1,MARCO_2162379,71,16.107709884643555,rewriter 2
92_1,MARCO_1629332,72,16.102293014526367,rewriter 2
92_1,MARCO_7860318,73,16.091081619262695,rewriter 2
92_1,MARCO_2218125,74,16.073917388916016,rewriter 2
92_1,MARCO_7634313,75,16.066829681396484,rewriter 2
92_1,MARCO_5757628,76,16.064462661743164,rewriter 2
92_1,MARCO_99308,77,16.05845069885254,rewriter 2
92_1,MARCO_7430732,78,16.0551700592041,rewriter 2
92_1,MARCO_2835516,79,16.048982620239258,rewriter 2
92_1,CAR_81acd1b35e02cbcebb002bc492764d95689a7e53,80,16.04659080505371,rewriter 2
92_1,MARCO_566607,81,16.035120010375977,rewriter 2
92_1,MARCO_7196315,82,16.033309936523438,rewriter 2
92_1,MARCO_5523435,83,16.03251075744629,rewriter 2
92_1,MARCO_2778094,84,16.032241821289062,rewriter 2
92_1,CAR_852f1cf288dafcfc6d263c939dae174cb99d3f41,85,16.025890350341797,rewriter 2
92_1,MARCO_4840704,86,16.01991081237793,rewriter 2
92_1,MARCO_2367547,87,16.01434898376465,rewriter 2
92_1,MARCO_6406439,88,15.988923072814941,rewriter 2
92_1,MARCO_7395736,89,15.981284141540527,rewriter 2
92_1,MARCO_7430737,90,15.974166870117188,rewriter 2
92_1,MARCO_390624,91,15.944284439086914,rewriter 2
92_1,MARCO_8137250,92,15.942697525024414,rewriter 2
92_1,MARCO_8048173,93,15.91641902923584,rewriter 2
92_1,MARCO_2165799,94,15.912837028503418,rewriter 2
92_1,CAR_e53a6b69da0a8498d84b5f1c9787ba0a99ae4fab,95,15.909319877624512,rewriter 2
92_1,CAR_fcd5be68fd00214b4ed91e289fe7db31e7f77147,96,15.891610145568848,rewriter 2
92_1,MARCO_3456270,97,15.888411521911621,rewriter 2
92_1,MARCO_8311598,98,15.884249687194824,rewriter 2
92_1,MARCO_841854,99,15.882993698120117,rewriter 2
92_1,MARCO_7929345,100,15.87845230102539,rewriter 2
92_2,CAR_1319810d55b1e0e8ab439bdd2eab5277e6ef87cb,1,20.29332160949707,rewriter 2
92_2,MARCO_3594325,2,20.2901611328125,rewriter 2
92_2,MARCO_6991093,3,19.669044494628906,rewriter 2
92_2,MARCO_527159,4,19.528520584106445,rewriter 2
92_2,CAR_a033455c7d666a9b55ed9f76e56c207ed76b8c5d,5,19.29814910888672,rewriter 2
92_2,CAR_1ccb3c6ddf172eb27b8e7eea11c44d3a22d4c895,6,19.044458389282227,rewriter 2
92_2,MARCO_4165761,7,18.94749641418457,rewriter 2
92_2,CAR_3f8f794d4c18493d0ab6acdbe554fe19d99920fa,8,18.941177368164062,rewriter 2
92_2,CAR_697898c64de86ba334acca65b01221a6290f5c04,9,18.840375900268555,rewriter 2
92_2,CAR_c06eacc34af29314995392a00af64b44a5af8501,10,18.78441047668457,rewriter 2
92_2,MARCO_6244402,11,18.728595733642578,rewriter 2
92_2,MARCO_8031010,12,18.725933074951172,rewriter 2
92_2,MARCO_5757628,13,18.64118194580078,rewriter 2
92_2,MARCO_8258124,14,18.631046295166016,rewriter 2
92_2,MARCO_1636839,15,18.59809684753418,rewriter 2
92_2,MARCO_1822905,16,18.402002334594727,rewriter 2
92_2,CAR_13a11d73c1b196ff916e3d7c3a260067ce943740,17,18.390913009643555,rewriter 2
92_2,MARCO_453751,18,18.281707763671875,rewriter 2
92_2,CAR_4424dd42e67040bd7ef0d225a1808eeac163a9dd,19,18.20639991760254,rewriter 2
92_2,MARCO_4654174,20,18.166786193847656,rewriter 2
92_2,MARCO_421424,21,18.084400177001953,rewriter 2
92_2,MARCO_5879,22,18.07103157043457,rewriter 2
92_2,MARCO_5623767,23,18.070392608642578,rewriter 2
92_2,MARCO_4654177,24,18.01852798461914,rewriter 2
92_2,MARCO_7190227,25,17.845523834228516,rewriter 2
92_2,CAR_49d63bcecc1b7719abf73012032fb19761374b8c,26,17.791606903076172,rewriter 2
92_2,MARCO_2664293,27,17.783279418945312,rewriter 2
92_2,MARCO_2664300,28,17.714168548583984,rewriter 2
92_2,MARCO_6819636,29,17.526710510253906,rewriter 2
92_2,MARCO_7581745,30,17.423095703125,rewriter 2
92_2,MARCO_6787377,31,17.400697708129883,rewriter 2
92_2,CAR_ef0b6f54f2979053a709a18f786540714c05cb3f,32,17.26258087158203,rewriter 2
92_2,CAR_ce344c094d70ff9862adbb5a6d32bb1d23de0ca1,33,17.111474990844727,rewriter 2
92_2,MARCO_1335894,34,17.075016021728516,rewriter 2
92_2,MARCO_1534581,35,17.01872444152832,rewriter 2
92_2,MARCO_1926311,36,16.88492202758789,rewriter 2
92_2,CAR_6e32812837b3423c96a889b10654890f339180ea,37,16.80130386352539,rewriter 2
92_2,CAR_313e25683199ef278c16ee4fe36f8281d68c5aa5,38,16.781097412109375,rewriter 2
92_2,MARCO_7513421,39,16.772289276123047,rewriter 2
92_2,MARCO_6140650,40,16.758926391601562,rewriter 2
92_2,MARCO_2186584,41,16.748918533325195,rewriter 2
92_2,MARCO_129650,42,16.653329849243164,rewriter 2
92_2,CAR_0e3b5be3e20e09c47389be0d4c78aa6857ac5722,43,16.650779724121094,rewriter 2
92_2,MARCO_8380656,44,16.60843276977539,rewriter 2
92_2,MARCO_1118593,45,16.5875186920166,rewriter 2
92_2,MARCO_1118592,46,16.502552032470703,rewriter 2
92_2,CAR_094cc734a52eac6a6c6cd29f78116e856788aecc,47,16.388107299804688,rewriter 2
92_2,MARCO_6891970,48,16.353878021240234,rewriter 2
92_2,MARCO_2940359,49,16.317913055419922,rewriter 2
92_2,MARCO_6384847,50,16.284841537475586,rewriter 2
92_2,CAR_080f79fbd2b327e213b2d343d492800a547c94ce,51,16.25418472290039,rewriter 2
92_2,CAR_26781ca8e862c97a0e1cfe86f1ee25370e3cfb79,52,16.214317321777344,rewriter 2
92_2,CAR_59893b6fd7ecead6e426590a0dcfc11783615d88,53,16.176986694335938,rewriter 2
92_2,CAR_bc9512e470fe96b9918e263cbb4c09924da0734c,54,16.172195434570312,rewriter 2
92_2,MARCO_5105228,55,16.111656188964844,rewriter 2
92_2,MARCO_8283680,56,16.105995178222656,rewriter 2
92_2,MARCO_6842043,57,16.028587341308594,rewriter 2
92_2,CAR_52dec3b479f915fdba22cced30e230e1bca4e5b4,58,15.991618156433105,rewriter 2
92_2,MARCO_7310815,59,15.981378555297852,rewriter 2
92_2,MARCO_864475,60,15.915037155151367,rewriter 2
92_2,CAR_41ec86653babd92a8ab58a4fe0ce7b3aef89a0c1,61,15.879608154296875,rewriter 2
92_2,MARCO_1969,62,15.877446174621582,rewriter 2
92_2,CAR_afb63bc75f1220795b10537a3735e4c79cc9a572,63,15.81299877166748,rewriter 2
92_2,MARCO_421423,64,15.786821365356445,rewriter 2
92_2,CAR_da3d8f156443f36d9f71c8d2725b326f36b5e2d5,65,15.767468452453613,rewriter 2
92_2,MARCO_5934921,66,15.764567375183105,rewriter 2
92_2,MARCO_8041371,67,15.718953132629395,rewriter 2
92_2,CAR_97cefb1fa088fb8ede5d7dc0da354099459b4f85,68,15.713882446289062,rewriter 2
92_2,CAR_81f43dfa25fea61c0674a2f31bcc55ae08c14f54,69,15.713547706604004,rewriter 2
92_2,CAR_19c8d336b10d32a8e1c19babe944724756f1575c,70,15.672785758972168,rewriter 2
92_2,CAR_4bd6a6129e73594dbfae417308b77d1079869e7a,71,15.653035163879395,rewriter 2
92_2,CAR_fb481db5376f0bdf0474a6cca167d295c4b550cc,72,15.630799293518066,rewriter 2
92_2,MARCO_453754,73,15.61543083190918,rewriter 2
92_2,CAR_0ef21f9fb2d937413e88440a6e3678349a7a7b7c,74,15.61543083190918,rewriter 2
92_2,MARCO_3144530,75,15.595747947692871,rewriter 2
92_2,MARCO_1822901,76,15.57978343963623,rewriter 2
92_2,MARCO_3695915,77,15.555572509765625,rewriter 2
92_2,MARCO_6315225,78,15.551682472229004,rewriter 2
92_2,MARCO_206993,79,15.508130073547363,rewriter 2
92_2,MARCO_7967846,80,15.474143981933594,rewriter 2
92_2,MARCO_1491410,81,15.470848083496094,rewriter 2
92_2,MARCO_7990527,82,15.464997291564941,rewriter 2
92_2,MARCO_3174475,83,15.392091751098633,rewriter 2
92_2,MARCO_1205910,84,15.387100219726562,rewriter 2
92_2,MARCO_3381680,85,15.373880386352539,rewriter 2
92_2,MARCO_8031017,86,15.345914840698242,rewriter 2
92_2,MARCO_1509563,87,15.292878150939941,rewriter 2
92_2,MARCO_1514683,88,15.287394523620605,rewriter 2
92_2,CAR_407ec72dccd665ababb7982461ef52abfeeccbf0,89,15.2780122756958,rewriter 2
92_2,MARCO_2805238,90,15.276556968688965,rewriter 2
92_2,CAR_91c42e6368547165ab3ca401f156b0a6d70f6f4f,91,15.258628845214844,rewriter 2
92_2,MARCO_5191903,92,15.243919372558594,rewriter 2
92_2,MARCO_1147584,93,15.234718322753906,rewriter 2
92_2,MARCO_7582335,94,15.20263957977295,rewriter 2
92_2,MARCO_1513030,95,15.197364807128906,rewriter 2
92_2,CAR_f1a1d0a49e58bfb9636fdeefaddbfef84205bab3,96,15.195587158203125,rewriter 2
92_2,CAR_51e0b24b60e95497d2b38e0f88b77d91dee39709,97,15.181022644042969,rewriter 2
92_2,CAR_0a69738cc27d8d387b65a5a9dc3f3d32cf007812,98,15.154577255249023,rewriter 2
92_2,MARCO_5636907,99,15.125322341918945,rewriter 2
92_2,MARCO_2037400,100,15.090400695800781,rewriter 2
92_3,CAR_1319810d55b1e0e8ab439bdd2eab5277e6ef87cb,1,20.29332160949707,rewriter 2
92_3,MARCO_3594325,2,20.2901611328125,rewriter 2
92_3,MARCO_6991093,3,19.669044494628906,rewriter 2
92_3,MARCO_527159,4,19.528520584106445,rewriter 2
92_3,CAR_a033455c7d666a9b55ed9f76e56c207ed76b8c5d,5,19.29814910888672,rewriter 2
92_3,CAR_1ccb3c6ddf172eb27b8e7eea11c44d3a22d4c895,6,19.044458389282227,rewriter 2
92_3,MARCO_4165761,7,18.94749641418457,rewriter 2
92_3,CAR_3f8f794d4c18493d0ab6acdbe554fe19d99920fa,8,18.941177368164062,rewriter 2
92_3,CAR_697898c64de86ba334acca65b01221a6290f5c04,9,18.840375900268555,rewriter 2
92_3,CAR_c06eacc34af29314995392a00af64b44a5af8501,10,18.78441047668457,rewriter 2
92_3,MARCO_6244402,11,18.728595733642578,rewriter 2
92_3,MARCO_8031010,12,18.725933074951172,rewriter 2
92_3,MARCO_5757628,13,18.64118194580078,rewriter 2
92_3,MARCO_8258124,14,18.631046295166016,rewriter 2
92_3,MARCO_1636839,15,18.59809684753418,rewriter 2
92_3,MARCO_1822905,16,18.402002334594727,rewriter 2
92_3,CAR_13a11d73c1b196ff916e3d7c3a260067ce943740,17,18.390913009643555,rewriter 2
92_3,MARCO_453751,18,18.281707763671875,rewriter 2
92_3,CAR_4424dd42e67040bd7ef0d225a1808eeac163a9dd,19,18.20639991760254,rewriter 2
92_3,MARCO_4654174,20,18.166786193847656,rewriter 2
92_3,MARCO_421424,21,18.084400177001953,rewriter 2
92_3,MARCO_5879,22,18.07103157043457,rewriter 2
92_3,MARCO_5623767,23,18.070392608642578,rewriter 2
92_3,MARCO_4654177,24,18.01852798461914,rewriter 2
92_3,MARCO_7190227,25,17.845523834228516,rewriter 2
92_3,CAR_49d63bcecc1b7719abf73012032fb19761374b8c,26,17.791606903076172,rewriter 2
92_3,MARCO_2664293,27,17.783279418945312,rewriter 2
92_3,MARCO_2664300,28,17.714168548583984,rewriter 2
92_3,MARCO_6819636,29,17.526710510253906,rewriter 2
92_3,MARCO_7581745,30,17.423095703125,rewriter 2
92_3,MARCO_6787377,31,17.400697708129883,rewriter 2
92_3,CAR_ef0b6f54f2979053a709a18f786540714c05cb3f,32,17.26258087158203,rewriter 2
92_3,CAR_ce344c094d70ff9862adbb5a6d32bb1d23de0ca1,33,17.111474990844727,rewriter 2
92_3,MARCO_1335894,34,17.075016021728516,rewriter 2
92_3,MARCO_1534581,35,17.01872444152832,rewriter 2
92_3,MARCO_1926311,36,16.88492202758789,rewriter 2
92_3,CAR_6e32812837b3423c96a889b10654890f339180ea,37,16.80130386352539,rewriter 2
92_3,CAR_313e25683199ef278c16ee4fe36f8281d68c5aa5,38,16.781097412109375,rewriter 2
92_3,MARCO_7513421,39,16.772289276123047,rewriter 2
92_3,MARCO_6140650,40,16.758926391601562,rewriter 2
92_3,MARCO_2186584,41,16.748918533325195,rewriter 2
92_3,MARCO_129650,42,16.653329849243164,rewriter 2
92_3,CAR_0e3b5be3e20e09c47389be0d4c78aa6857ac5722,43,16.650779724121094,rewriter 2
92_3,MARCO_8380656,44,16.60843276977539,rewriter 2
92_3,MARCO_1118593,45,16.5875186920166,rewriter 2
92_3,MARCO_1118592,46,16.502552032470703,rewriter 2
92_3,CAR_094cc734a52eac6a6c6cd29f78116e856788aecc,47,16.388107299804688,rewriter 2
92_3,MARCO_6891970,48,16.353878021240234,rewriter 2
92_3,MARCO_2940359,49,16.317913055419922,rewriter 2
92_3,MARCO_6384847,50,16.284841537475586,rewriter 2
92_3,CAR_080f79fbd2b327e213b2d343d492800a547c94ce,51,16.25418472290039,rewriter 2
92_3,CAR_26781ca8e862c97a0e1cfe86f1ee25370e3cfb79,52,16.214317321777344,rewriter 2
92_3,CAR_59893b6fd7ecead6e426590a0dcfc11783615d88,53,16.176986694335938,rewriter 2
92_3,CAR_bc9512e470fe96b9918e263cbb4c09924da0734c,54,16.172195434570312,rewriter 2
92_3,MARCO_5105228,55,16.111656188964844,rewriter 2
92_3,MARCO_8283680,56,16.105995178222656,rewriter 2
92_3,MARCO_6842043,57,16.028587341308594,rewriter 2
92_3,CAR_52dec3b479f915fdba22cced30e230e1bca4e5b4,58,15.991618156433105,rewriter 2
92_3,MARCO_7310815,59,15.981378555297852,rewriter 2
92_3,MARCO_864475,60,15.915037155151367,rewriter 2
92_3,CAR_41ec86653babd92a8ab58a4fe0ce7b3aef89a0c1,61,15.879608154296875,rewriter 2
92_3,MARCO_1969,62,15.877446174621582,rewriter 2
92_3,CAR_afb63bc75f1220795b10537a3735e4c79cc9a572,63,15.81299877166748,rewriter 2
92_3,MARCO_421423,64,15.786821365356445,rewriter 2
92_3,CAR_da3d8f156443f36d9f71c8d2725b326f36b5e2d5,65,15.767468452453613,rewriter 2
92_3,MARCO_5934921,66,15.764567375183105,rewriter 2
92_3,MARCO_8041371,67,15.718953132629395,rewriter 2
92_3,CAR_97cefb1fa088fb8ede5d7dc0da354099459b4f85,68,15.713882446289062,rewriter 2
92_3,CAR_81f43dfa25fea61c0674a2f31bcc55ae08c14f54,69,15.713547706604004,rewriter 2
92_3,CAR_19c8d336b10d32a8e1c19babe944724756f1575c,70,15.672785758972168,rewriter 2
92_3,CAR_4bd6a6129e73594dbfae417308b77d1079869e7a,71,15.653035163879395,rewriter 2
92_3,CAR_fb481db5376f0bdf0474a6cca167d295c4b550cc,72,15.630799293518066,rewriter 2
92_3,MARCO_453754,73,15.61543083190918,rewriter 2
92_3,CAR_0ef21f9fb2d937413e88440a6e3678349a7a7b7c,74,15.61543083190918,rewriter 2
92_3,MARCO_3144530,75,15.595747947692871,rewriter 2
92_3,MARCO_1822901,76,15.57978343963623,rewriter 2
92_3,MARCO_3695915,77,15.555572509765625,rewriter 2
92_3,MARCO_6315225,78,15.551682472229004,rewriter 2
92_3,MARCO_206993,79,15.508130073547363,rewriter 2
92_3,MARCO_7967846,80,15.474143981933594,rewriter 2
92_3,MARCO_1491410,81,15.470848083496094,rewriter 2
92_3,MARCO_7990527,82,15.464997291564941,rewriter 2
92_3,MARCO_3174475,83,15.392091751098633,rewriter 2
92_3,MARCO_1205910,84,15.387100219726562,rewriter 2
92_3,MARCO_3381680,85,15.373880386352539,rewriter 2
92_3,MARCO_8031017,86,15.345914840698242,rewriter 2
92_3,MARCO_1509563,87,15.292878150939941,rewriter 2
92_3,MARCO_1514683,88,15.287394523620605,rewriter 2
92_3,CAR_407ec72dccd665ababb7982461ef52abfeeccbf0,89,15.2780122756958,rewriter 2
92_3,MARCO_2805238,90,15.276556968688965,rewriter 2
92_3,CAR_91c42e6368547165ab3ca401f156b0a6d70f6f4f,91,15.258628845214844,rewriter 2
92_3,MARCO_5191903,92,15.243919372558594,rewriter 2
92_3,MARCO_1147584,93,15.234718322753906,rewriter 2
92_3,MARCO_7582335,94,15.20263957977295,rewriter 2
92_3,MARCO_1513030,95,15.197364807128906,rewriter 2
